Date,Open,High,Low,Close,Adj Close,Volume
10/27/2010,0.562667,0.613,0.5625,0.612167,0.14956,19632000
10/28/2010,0.613833,0.6175,0.591,0.613667,0.149927,13932000
10/29/2010,0.608667,0.63,0.607667,0.625167,0.152736,10818000
11/1/2010,0.629667,0.637833,0.604,0.618833,0.151189,19554000
11/2/2010,0.630167,0.640333,0.621667,0.630833,0.154121,11472000
11/3/2010,0.637167,0.651667,0.622,0.651667,0.159211,18366000
11/4/2010,0.6695,0.713833,0.6695,0.7115,0.173829,18684000
11/5/2010,0.718667,0.736667,0.709333,0.726333,0.177453,18162000
11/8/2010,0.722333,0.7415,0.714333,0.727333,0.177697,17436000
11/9/2010,0.727333,0.7295,0.692,0.699667,0.170938,14748000
11/10/2010,0.699,0.702333,0.673,0.7005,0.171141,14172000
11/11/2010,0.647,0.683333,0.6215,0.676,0.165156,24570000
11/12/2010,0.670833,0.707333,0.654667,0.674333,0.164748,16152000
11/15/2010,0.689333,0.694833,0.659333,0.659333,0.161084,14220000
11/16/2010,0.643167,0.664,0.621333,0.631333,0.154243,16314000
11/17/2010,0.629,0.6515,0.621833,0.6295,0.153795,7788000
11/18/2010,0.648667,0.672833,0.648667,0.664667,0.162387,10518000
11/19/2010,0.660333,0.702,0.660333,0.697,0.170286,9654000
11/22/2010,0.699,0.724333,0.692833,0.722833,0.176598,32064000
11/23/2010,0.700167,0.719,0.695667,0.7035,0.171874,22074000
11/24/2010,0.718833,0.763833,0.718833,0.759833,0.185637,24210000
11/26/2010,0.7485,0.758333,0.738333,0.747167,0.182543,6378000
11/29/2010,0.734667,0.746167,0.713833,0.742,0.18128,12354000
11/30/2010,0.719333,0.725833,0.707333,0.7145,0.174562,14658000
12/1/2010,0.749833,0.785333,0.749833,0.783,0.191297,16272000
12/2/2010,0.7875,0.8285,0.784833,0.827,0.202047,13560000
12/3/2010,0.814833,0.843167,0.808333,0.839,0.204979,10824000
12/6/2010,0.841833,0.841833,0.813333,0.834667,0.20392,11808000
12/7/2010,0.861,0.871167,0.832,0.833,0.203513,22344000
12/8/2010,0.842,0.858667,0.826667,0.855833,0.209091,8406000
12/9/2010,0.870667,0.876333,0.853833,0.862,0.210598,7170000
12/10/2010,0.865167,0.872833,0.852833,0.864333,0.211168,7374000
12/13/2010,0.881833,0.881833,0.841667,0.848167,0.207218,8994000
12/14/2010,0.848,0.852,0.818333,0.8265,0.201925,11034000
12/15/2010,0.820167,0.834167,0.796667,0.800833,0.195654,13974000
12/16/2010,0.807667,0.821833,0.792167,0.815,0.199115,5910000
12/17/2010,0.819,0.836667,0.816333,0.831667,0.203187,5250000
12/20/2010,0.828,0.837333,0.8115,0.822167,0.200866,24018000
12/21/2010,0.832667,0.847667,0.8285,0.8395,0.205101,7824000
12/22/2010,0.826667,0.841667,0.813,0.840333,0.205304,10470000
12/23/2010,0.825833,0.840667,0.825833,0.833333,0.203594,4158000
12/27/2010,0.817833,0.840333,0.8025,0.835833,0.204205,7362000
12/28/2010,0.833333,0.8415,0.815333,0.825167,0.201599,6186000
12/29/2010,0.8285,0.8325,0.817833,0.8285,0.202413,3360000
12/30/2010,0.8285,0.8395,0.824167,0.835833,0.204205,3732000
12/31/2010,0.829333,0.837667,0.82,0.833167,0.203554,6024000
1/3/2011,0.8495,0.879167,0.842,0.851833,0.208114,11646000
1/4/2011,0.859667,0.872167,0.828,0.854667,0.208806,10098000
1/5/2011,0.8425,0.8695,0.834167,0.863,0.210842,4482000
1/6/2011,0.8705,0.913,0.8705,0.910833,0.222528,9810000
1/7/2011,0.916667,0.929333,0.874833,0.916833,0.223994,21936000
1/10/2011,0.911667,0.950833,0.9,0.945667,0.231039,9960000
1/11/2011,0.961667,0.961667,0.935333,0.956167,0.233604,9942000
1/12/2011,0.974833,1.01,0.957167,1.009833,0.246715,9696000
1/13/2011,1.010833,1.025833,0.989833,1.0095,0.246634,8448000
1/14/2011,1.024,1.092,1.02,1.092,0.26679,18042000
1/18/2011,1.08,1.092,1.062667,1.079167,0.263655,13842000
1/19/2011,1.0525,1.057333,0.996667,1.004,0.24529,14754000
1/20/2011,0.9845,0.9845,0.9305,0.9675,0.236373,18720000
1/21/2011,1,1.0025,0.9475,0.950833,0.232301,12576000
1/24/2011,0.961333,1.021667,0.96,1.0195,0.249077,12990000
1/25/2011,1.006333,1.017833,0.974333,0.998167,0.243865,13026000
1/26/2011,1.018333,1.0315,0.989833,1.025833,0.250624,16392000
1/27/2011,1.0465,1.088333,1.0465,1.0825,0.264469,19854000
1/28/2011,1.104,1.104,0.970167,0.994833,0.243051,36168000
1/31/2011,1.003333,1.0205,0.966667,1.006167,0.24582,12234000
2/1/2011,1.036,1.093333,1.034333,1.079,0.263614,22254000
2/2/2011,1.067167,1.112,1.057,1.097333,0.268093,18420000
2/3/2011,1.097833,1.104833,1.064667,1.0985,0.268378,10446000
2/4/2011,1.108667,1.166,1.103,1.1635,0.284258,16854000
2/7/2011,1.176,1.191667,1.140167,1.1515,0.281327,21102000
2/8/2011,1.151833,1.158333,1.122167,1.148833,0.280675,8292000
2/9/2011,1.134,1.150667,1.1125,1.127,0.275341,12252000
2/10/2011,1.09,1.139333,1.078667,1.136667,0.277703,12342000
2/11/2011,1.129,1.174167,1.1105,1.162667,0.284055,8436000
2/14/2011,1.176333,1.216167,1.1715,1.189167,0.290529,15360000
2/15/2011,1.187,1.188333,1.139833,1.155167,0.282222,14406000
2/16/2011,1.179833,1.202333,1.165333,1.191667,0.29114,10158000
2/17/2011,1.184667,1.25,1.175,1.244167,0.303966,15246000
2/18/2011,1.255833,1.256,1.2165,1.229833,0.300464,13470000
2/22/2011,1.166333,1.174333,1.075,1.083333,0.264672,40812000
2/23/2011,1.094333,1.094333,0.981667,1.025167,0.250462,35844000
2/24/2011,1.039,1.082667,1.015167,1.075833,0.26284,41208000
2/25/2011,1.111,1.159333,1.107167,1.157167,0.282711,38130000
2/28/2011,1.181667,1.181667,1.085167,1.122167,0.27416,38628000
3/1/2011,1.137167,1.144667,1.052833,1.055167,0.257791,37800000
3/2/2011,1.0535,1.138667,1.053167,1.100167,0.268785,51600000
3/3/2011,1.139833,1.174167,1.137333,1.164,0.28438,33474000
3/4/2011,1.1555,1.164667,1.1045,1.127333,0.275422,31500000
3/7/2011,1.129167,1.144167,1.001167,1.034,0.25262,50460000
3/8/2011,1.042667,1.071,1.007667,1.0395,0.253963,26598000
3/9/2011,1.021167,1.021167,0.941167,0.946833,0.231324,66846000
3/10/2011,0.899667,0.916667,0.870333,0.875167,0.213815,60888000
3/11/2011,0.8585,0.9075,0.856833,0.8985,0.219515,37662000
3/14/2011,0.8945,0.929667,0.8775,0.894833,0.218619,37458000
3/15/2011,0.804833,0.880333,0.782333,0.862333,0.210679,39852000
3/16/2011,0.865167,0.892,0.7885,0.806667,0.197079,35268000
3/17/2011,0.842333,0.866167,0.827,0.836167,0.204287,37530000
3/18/2011,0.878,0.878,0.834167,0.8445,0.206322,32274000
3/21/2011,0.874667,0.906833,0.870667,0.888167,0.216991,39534000
3/22/2011,0.894333,0.894333,0.862667,0.867333,0.211901,24156000
3/23/2011,0.861333,0.895833,0.84,0.890833,0.217642,25218000
3/24/2011,0.922167,0.962667,0.908833,0.9565,0.233686,44664000
3/25/2011,0.965333,0.980167,0.946833,0.9485,0.231731,31548000
3/28/2011,0.963333,0.977,0.9485,0.953,0.23283,22812000
3/29/2011,0.949333,0.979333,0.9235,0.979167,0.239223,29970000
3/30/2011,1.002167,1.008167,0.9595,0.982333,0.239997,29814000
3/31/2011,0.974833,0.987167,0.945833,0.957333,0.233889,20958000
4/1/2011,0.9785,0.9785,0.913667,0.923833,0.225705,33942000
4/4/2011,0.928833,0.937333,0.883167,0.9,0.219882,27054000
4/5/2011,0.941667,0.981167,0.940667,0.958667,0.234215,44274000
4/6/2011,0.9875,1.007,0.976,1.005667,0.245698,30012000
4/7/2011,1.005833,1.005833,0.96,0.991,0.242114,20022000
4/8/2011,1.008,1.016667,0.952167,0.966667,0.236169,20496000
4/11/2011,0.973667,0.973667,0.932833,0.940667,0.229817,18594000
4/12/2011,0.916667,0.916667,0.8685,0.883,0.215728,31302000
4/13/2011,0.900833,0.908,0.873667,0.8905,0.217561,33960000
4/14/2011,0.871667,0.893667,0.853,0.892333,0.218009,18072000
4/15/2011,0.886333,0.917167,0.8725,0.91,0.222325,17262000
4/18/2011,0.877333,0.8825,0.839667,0.861333,0.210435,29268000
4/19/2011,0.856,0.873333,0.85,0.871667,0.21296,22242000
4/20/2011,0.949833,0.983333,0.943333,0.983333,0.240241,52812000
4/21/2011,1.004167,1.004167,0.968,0.980667,0.23959,22464000
4/25/2011,0.977833,0.998167,0.971167,0.9835,0.240282,13536000
4/26/2011,0.985333,1.033333,0.9845,1.030833,0.251846,30864000
4/27/2011,1.02,1.034167,0.992667,1.030667,0.251805,26574000
4/28/2011,1.020167,1.0305,0.9895,1.010167,0.246797,25950000
4/29/2011,1.004667,1.0295,1.004333,1.025,0.250421,12540000
5/2/2011,1.035,1.035,0.986667,0.993,0.242603,21006000
5/3/2011,0.983333,0.987667,0.936833,0.956333,0.233645,33096000
5/4/2011,0.9805,0.981167,0.923167,0.958,0.234052,20118000
5/5/2011,0.941667,0.9925,0.935833,0.963833,0.235477,41994000
5/6/2011,1,1.017833,0.973,0.985,0.240648,40860000
5/9/2011,0.985,0.985333,0.956833,0.9765,0.238572,18708000
5/10/2011,0.990333,0.998333,0.9725,0.989167,0.241666,19446000
5/11/2011,0.993167,1.004667,0.947667,0.9665,0.236129,18096000
5/12/2011,0.952667,1.015333,0.9495,1.006167,0.24582,25260000
5/13/2011,1.000833,1.0085,0.964167,0.967167,0.236292,16488000
5/16/2011,0.9645,0.988333,0.922667,0.926167,0.226275,23142000
5/17/2011,0.916,0.916833,0.866833,0.892667,0.21809,35832000
5/18/2011,0.902833,0.951667,0.902,0.943,0.230387,17988000
5/19/2011,0.9315,0.932,0.894333,0.9195,0.224646,20982000
5/20/2011,0.9215,0.927667,0.896833,0.911,0.222569,10974000
5/23/2011,0.880167,0.880167,0.853833,0.855,0.208888,23688000
5/24/2011,0.870167,0.871333,0.8335,0.835667,0.204164,23982000
5/25/2011,0.829333,0.866333,0.82,0.857667,0.209539,19098000
5/26/2011,0.854833,0.887333,0.845667,0.881833,0.215443,14706000
5/27/2011,0.899333,0.921167,0.899333,0.913167,0.223099,19008000
5/31/2011,0.941667,0.954167,0.927,0.954167,0.233115,15954000
6/1/2011,0.946833,0.946833,0.866667,0.867667,0.211982,17838000
6/2/2011,0.869,0.8935,0.854167,0.868,0.212064,16122000
6/3/2011,0.8405,0.86,0.818167,0.821833,0.200785,38124000
6/6/2011,0.817667,0.828167,0.800167,0.801833,0.195898,18660000
6/7/2011,0.8265,0.8385,0.813333,0.813667,0.19879,14688000
6/8/2011,0.802833,0.803,0.757167,0.764833,0.186859,36198000
6/9/2011,0.7675,0.781667,0.7545,0.767333,0.18747,25770000
6/10/2011,0.758333,0.762,0.7145,0.730167,0.178389,22752000
6/13/2011,0.7305,0.742333,0.701667,0.708833,0.173177,18828000
6/14/2011,0.733667,0.762,0.733667,0.7485,0.182868,15768000
6/15/2011,0.732,0.741833,0.703,0.7045,0.172119,13464000
6/16/2011,0.710167,0.710333,0.6625,0.680667,0.166296,17418000
6/17/2011,0.704667,0.704667,0.644167,0.651,0.159048,23820000
6/20/2011,0.647,0.661667,0.643833,0.653,0.159536,18750000
6/21/2011,0.665,0.7055,0.654167,0.702167,0.171549,30174000
6/22/2011,0.692167,0.711833,0.685667,0.691833,0.169024,20856000
6/23/2011,0.666667,0.7245,0.653667,0.723,0.176638,41520000
6/24/2011,0.716167,0.716167,0.6665,0.671333,0.164015,21660000
6/27/2011,0.671333,0.692667,0.651667,0.682833,0.166825,15390000
6/28/2011,0.691,0.7095,0.6865,0.708833,0.173177,24696000
6/29/2011,0.715167,0.723667,0.6955,0.711833,0.17391,16728000
6/30/2011,0.716667,0.77,0.716667,0.763333,0.186492,30492000
7/1/2011,0.769167,0.816667,0.757333,0.813167,0.198667,25212000
7/5/2011,0.808833,0.817667,0.779167,0.791,0.193252,15444000
7/6/2011,0.782833,0.783167,0.7535,0.772667,0.188773,10506000
7/7/2011,0.794333,0.831667,0.788333,0.818333,0.199929,18822000
7/8/2011,0.786833,0.79,0.756167,0.781667,0.190971,16896000
7/11/2011,0.766333,0.787,0.735,0.7415,0.181158,22608000
7/12/2011,0.719167,0.7225,0.6675,0.678167,0.165685,46284000
7/13/2011,0.6945,0.703333,0.6635,0.671,0.163934,27108000
7/14/2011,0.673667,0.697833,0.636667,0.640833,0.156564,41184000
7/15/2011,0.653833,0.654333,0.6275,0.651,0.159048,24444000
7/18/2011,0.642833,0.6505,0.609167,0.623,0.152207,25644000
7/19/2011,0.642667,0.689,0.642667,0.684667,0.167273,31746000
7/20/2011,0.7015,0.708167,0.663333,0.675833,0.165115,21420000
7/21/2011,0.670833,0.698333,0.644333,0.694333,0.169635,32058000
7/22/2011,0.697833,0.748333,0.697833,0.741333,0.181117,40338000
7/25/2011,0.719333,0.728667,0.697833,0.713,0.174195,17520000
7/26/2011,0.726,0.755833,0.726,0.730833,0.178552,30282000
7/27/2011,0.707,0.707,0.646333,0.650833,0.159007,54816000
7/28/2011,0.65,0.68,0.627,0.646,0.157826,23532000
7/29/2011,0.612,0.648,0.602667,0.6305,0.154039,33750000
8/1/2011,0.656833,0.666333,0.603667,0.629,0.153673,41922000
8/2/2011,0.614833,0.627,0.570833,0.573167,0.140032,44364000
8/3/2011,0.576667,0.596,0.538833,0.591333,0.14447,48840000
8/4/2011,0.572,0.573333,0.4895,0.494333,0.120772,70020000
8/5/2011,0.509167,0.525667,0.418667,0.458333,0.111977,60150000
8/8/2011,0.408167,0.440667,0.3815,0.386667,0.094468,42156000
8/9/2011,0.409167,0.44,0.37,0.438667,0.107172,49818000
8/10/2011,0.4245,0.454167,0.393,0.412333,0.100738,35904000
8/11/2011,0.429833,0.491167,0.427,0.473667,0.115723,29616000
8/12/2011,0.4855,0.499833,0.459,0.469,0.114583,27114000
8/15/2011,0.4775,0.497667,0.472667,0.496667,0.121342,22326000
8/16/2011,0.479333,0.493833,0.45,0.468667,0.114501,25092000
8/17/2011,0.464333,0.49,0.446,0.4585,0.112018,17232000
8/18/2011,0.420333,0.420333,0.37,0.379167,0.092635,38010000
8/19/2011,0.370333,0.403667,0.355,0.357,0.08722,28344000
8/22/2011,0.387,0.387833,0.359667,0.367,0.089663,21594000
8/23/2011,0.38,0.424333,0.37,0.423167,0.103385,51924000
8/24/2011,0.423167,0.434333,0.397333,0.4225,0.103222,51954000
8/25/2011,0.415833,0.431167,0.386667,0.389,0.095038,33522000
8/26/2011,0.390333,0.426833,0.371667,0.419833,0.102571,38676000
8/29/2011,0.440833,0.4675,0.4375,0.466667,0.114013,29448000
8/30/2011,0.455667,0.475,0.446333,0.466667,0.114013,25152000
8/31/2011,0.480667,0.4885,0.446833,0.456667,0.11157,29664000
9/1/2011,0.457333,0.474833,0.433333,0.433833,0.105991,26106000
9/2/2011,0.414167,0.416667,0.396333,0.404,0.098703,22992000
9/6/2011,0.3665,0.396833,0.364667,0.396,0.096748,29136000
9/7/2011,0.419167,0.448333,0.419167,0.447,0.109208,43224000
9/8/2011,0.436,0.474,0.433,0.440333,0.107579,32784000
9/9/2011,0.425167,0.461167,0.417333,0.426,0.104077,39306000
9/12/2011,0.414833,0.464833,0.414833,0.464833,0.113565,34446000
9/13/2011,0.473167,0.496667,0.461833,0.493,0.120446,43494000
9/14/2011,0.500667,0.5475,0.494167,0.53,0.129486,86268000
9/15/2011,0.546667,0.559,0.533,0.554,0.135349,61032000
9/16/2011,0.553333,0.573333,0.5485,0.555833,0.135797,62544000
9/19/2011,0.530333,0.5485,0.509833,0.537167,0.131237,54882000
9/20/2011,0.545833,0.5505,0.516167,0.5195,0.126921,72882000
9/21/2011,0.529833,0.541333,0.486667,0.487,0.11898,117186000
9/22/2011,0.45,0.4525,0.413333,0.438167,0.10705,61854000
9/23/2011,0.428,0.469167,0.421667,0.462167,0.112913,52566000
9/26/2011,0.478833,0.478833,0.429667,0.461333,0.11271,98616000
9/27/2011,0.486167,0.516333,0.478167,0.4865,0.118858,75846000
9/28/2011,0.495,0.495,0.4435,0.4445,0.108597,57690000
9/29/2011,0.461667,0.466,0.401667,0.426333,0.104159,82098000
9/30/2011,0.405333,0.4185,0.383333,0.3835,0.093694,47844000
