Date,Open,High,Low,Close,Adj Close,Volume
4/23/2010,13.74,13.74,13.03,13.5775,12.736509,240000
4/26/2010,13.7,14.07,13.6025,13.6975,12.849077,256400
4/27/2010,13.125,13.5975,12.24,12.28,11.519377,340800
4/28/2010,12.53,13.1875,11.9025,12.525,11.749203,457600
4/29/2010,12.53,13,12.3825,12.955,12.152567,389200
4/30/2010,12.625,12.625,11.18,11.2075,10.513308,673600
5/3/2010,11.365,12.21,11.365,12.0325,11.287209,328400
5/4/2010,11.7825,11.7825,9.92,10.44,9.793346,1277600
5/5/2010,10.275,10.5875,9.6225,10.105,9.479096,528000
5/6/2010,10,10.435,6.25,9.245,8.672365,1163200
5/7/2010,9,9.2725,7.715,8.6825,8.144707,824800
5/10/2010,10.2,10.24,9.7025,10.2,9.568213,480400
5/11/2010,9.655,10.5375,9.5325,10.005,9.385293,1848000
5/12/2010,10.17,10.87,10.17,10.8175,10.147466,2822000
5/13/2010,10.5275,10.9625,9.8325,9.97,9.35246,1932800
5/14/2010,9.735,9.735,8.515,9.06,8.498826,1056400
5/17/2010,8.8675,9.5225,8.55,9.435,8.850595,1276000
5/18/2010,9.6675,9.83,8.5375,8.665,8.128291,1075200
5/19/2010,8.6225,9.0625,8.2,8.8025,8.257275,1420400
5/20/2010,8.125,8.6425,7.565,8.085,7.584216,709200
5/21/2010,7.75,8.985,7.5575,8.6125,8.079043,748000
5/24/2010,8.4425,8.7725,8.105,8.105,7.602977,729600
5/25/2010,7.415,8.29,7.125,8.2875,7.774174,721200
5/26/2010,8.705,9.055,8.1975,8.245,7.734307,950000
5/27/2010,8.885,9.5125,8.76,9.5,8.91157,705200
5/28/2010,9.61,9.61,8.6575,9.0425,8.482408,619200
6/1/2010,8.985,9.3175,8.4275,8.4275,7.905502,302000
6/2/2010,8.7275,9.3375,8.4625,9.3275,8.749756,739600
6/3/2010,9.495,9.795,9.225,9.685,9.085113,606800
6/4/2010,9.435,9.4575,8.2875,8.425,7.903155,910000
6/7/2010,8.5475,8.67,7.425,7.485,7.02138,1220800
6/8/2010,7.5275,7.5625,6.8525,7.4025,6.94399,833600
6/9/2010,7.605,8.0775,7.1625,7.255,6.805627,575600
6/10/2010,7.64,8.08,7.5225,8.0525,7.553728,633600
6/11/2010,7.77,8.4325,7.7,8.3975,7.877361,434000
6/14/2010,8.8025,9.0375,8.5375,8.5575,8.02745,461600
6/15/2010,8.75,10.045,8.75,9.9825,9.364182,967200
6/16/2010,9.77,10.345,9.51,10.12,9.493169,948400
6/17/2010,10.32,10.3425,9.5425,10.055,9.432196,581600
6/18/2010,10.1025,10.2375,9.85,9.9875,9.368875,310400
6/21/2010,10.435,10.6975,9.54,9.7225,9.12029,603600
6/22/2010,9.77,10.155,9.125,9.21,8.639533,659200
6/23/2010,9.3,9.6375,8.7975,9.29,8.71458,538400
6/24/2010,9.1275,9.16,8.3675,8.48,7.95475,783600
6/25/2010,8.5775,8.6025,8.05,8.5075,7.980545,581200
6/28/2010,8.4225,8.885,8.2925,8.6075,8.074352,283200
6/29/2010,8.17,8.17,7.2875,7.435,6.974477,1598000
6/30/2010,7.4775,7.72,7.015,7.075,6.636775,722800
7/1/2010,7.125,7.295,6.5175,7.1025,6.662572,714400
7/2/2010,7.1175,7.2225,6.665,7.015,6.580491,468800
7/6/2010,7.435,7.575,6.8225,7.0025,6.568766,1604000
7/7/2010,7.005,8.115,7.005,8.1025,7.600632,910000
7/8/2010,8.4025,8.4025,7.66,8.0425,7.544348,980400
7/9/2010,8.0775,8.345,7.9075,8.32,7.804659,500800
7/12/2010,8.36,8.7325,8.265,8.6375,8.102496,581200
7/13/2010,8.95,9.28,8.795,9.1925,8.623118,779200
7/14/2010,9.6,9.7,8.93,9.1075,8.543383,1126800
7/15/2010,8.985,9.085,8.52,8.99,8.433159,744400
7/16/2010,8.825,8.885,8.12,8.135,7.631119,525200
7/19/2010,8.3925,8.7825,8.2075,8.75,8.208025,527200
7/20/2010,8.0925,8.7775,7.795,8.775,8.231476,942800
7/21/2010,8.9425,8.9425,8.185,8.2425,7.73196,726000
7/22/2010,8.375,9.175,8.375,8.9975,8.440196,687200
7/23/2010,8.925,9.2325,8.6975,9.17,8.60201,472800
7/26/2010,9.175,9.5525,8.8975,9.5,8.91157,574800
7/27/2010,9.7075,9.7075,9.185,9.305,8.728649,698000
7/28/2010,9.1875,9.3975,8.675,8.8225,8.276034,1140400
7/29/2010,8.9225,8.94,7.9525,8.2875,7.774174,1644400
7/30/2010,8.095,8.185,7.615,8.0275,7.530277,927200
8/2/2010,8.4325,8.575,8.1325,8.4525,7.928954,1320800
8/3/2010,8.455,8.4725,7.985,8.1975,7.689748,782800
8/4/2010,8.225,8.4625,7.985,8.4375,7.914884,567200
8/5/2010,8.39,8.505,8.15,8.235,7.724925,481600
8/6/2010,8.0825,8.415,7.9375,8.245,7.734307,527600
8/9/2010,8.305,8.5,8.1,8.38,7.860944,505600
8/10/2010,8.125,8.125,7.5125,7.7375,7.258241,1248800
8/11/2010,7.24,7.2475,6.61,6.805,6.383499,2048000
8/12/2010,6.3225,6.6225,6.1,6.5325,6.127878,1851200
8/13/2010,6.565,6.7425,6.3225,6.335,5.942611,659200
8/16/2010,6.275,6.5975,6.125,6.4,6.003585,1035200
8/17/2010,6.6475,6.87,6.5025,6.645,6.233409,962000
8/18/2010,6.705,6.9675,6.5725,6.8675,6.442127,681200
8/19/2010,6.7875,6.89,6.4325,6.5225,6.118497,746400
8/20/2010,6.5825,6.7925,6.46,6.5975,6.188852,578800
8/23/2010,6.785,6.815,6.3575,6.365,5.970752,1026000
8/24/2010,6.11,6.25,5.8975,6.0425,5.668228,933200
8/25/2010,5.9575,6.3025,5.7375,6.225,5.839424,1305200
8/26/2010,6.335,6.37,5.805,5.87,5.506413,1054400
8/27/2010,6.0475,6.2875,5.57,6.22,5.834734,1521600
8/30/2010,6.13,6.2125,5.76,5.77,5.412606,791600
8/31/2010,5.725,5.8425,5.3225,5.4025,5.067869,1136400
9/1/2010,5.6225,6.0825,5.6225,5.905,5.539246,1419600
9/2/2010,6.005,6.2975,5.885,6.2975,5.907434,2154000
9/3/2010,6.545,6.7125,6.25,6.57,6.163055,2664800
9/7/2010,6.5125,6.5625,6.15,6.215,5.830044,1636000
9/8/2010,6.2425,6.2825,5.9375,6.1125,5.733893,3678400
9/9/2010,6.3425,6.3575,6.065,6.1375,5.757344,1102400
9/10/2010,6.0825,6.16,5.635,5.8975,5.532209,3371200
9/13/2010,6.075,6.4975,6.0675,6.4825,6.080975,2277600
9/14/2010,6.425,6.925,6.245,6.8,6.378809,1996000
9/15/2010,6.66,6.7625,6.4725,6.7475,6.329561,1360000
9/16/2010,6.6125,6.915,6.57,6.89,6.463234,1065200
9/17/2010,6.99,7.02,6.7875,6.895,6.467925,961200
9/20/2010,6.8975,7.0175,6.6875,6.9775,6.545314,2612800
9/21/2010,6.9525,7.1125,6.865,6.93,6.500757,1242000
9/22/2010,6.84,6.9075,6.4875,6.6425,6.232863,1688000
9/23/2010,6.4575,7.115,6.3325,6.77,6.352501,1410000
9/24/2010,7.075,7.615,7.075,7.575,7.107857,1684400
9/27/2010,7.6325,7.6525,7.3575,7.445,6.985875,1364000
9/28/2010,7.535,7.835,7.2275,7.7925,7.311944,1696000
9/29/2010,7.65,8.14,7.65,7.965,7.473805,2112800
9/30/2010,8.09,8.25,7.5725,7.7925,7.311944,2426400
10/1/2010,7.9825,8.0325,7.5325,7.71,7.234531,1617200
10/4/2010,7.665,7.67,7.1375,7.395,6.938958,1688800
10/5/2010,7.55,7.9275,7.55,7.8575,7.372936,1614800
10/6/2010,7.85,7.8625,7.3125,7.5875,7.119586,1479600
10/7/2010,7.57,7.6975,7.325,7.59,7.121932,1389200
10/8/2010,7.5375,7.8725,7.2875,7.8375,7.354168,1956400
10/11/2010,7.8375,8.21,7.8375,7.98,7.487881,1358000
10/12/2010,7.88,8.25,7.74,8.15,7.647397,1222000
10/13/2010,8.2275,8.3125,7.96,8.1875,7.682584,1825600
10/14/2010,8.2025,8.3525,7.9775,8.12,7.619247,1289200
10/15/2010,8.29,8.375,7.9325,8.305,7.792838,1491600
10/18/2010,8.2625,8.2625,7.91,8.1125,7.61221,1418800
10/19/2010,7.8575,8.195,7.5175,7.7725,7.293177,2522800
10/20/2010,7.78,8.0225,7.625,7.9025,7.41516,1625200
10/21/2010,7.9425,7.9825,7.565,7.785,7.304906,1470800
10/22/2010,7.785,8.285,7.785,8.2475,7.738884,1988800
10/25/2010,8.375,8.66,8.375,8.5175,7.992233,827600
10/26/2010,8.3975,8.5375,8.1275,8.41,7.891363,730800
10/27/2010,8.44,9.195,8.4375,9.1825,8.616224,1308800
10/28/2010,9.2075,9.2625,8.865,9.205,8.637337,928800
10/29/2010,9.13,9.45,9.115,9.3775,8.799197,721200
11/1/2010,9.445,9.5675,9.06,9.2825,8.710056,1303600
11/2/2010,9.4525,9.605,9.325,9.4625,8.878958,764800
11/3/2010,9.5575,9.775,9.33,9.775,9.172184,1224400
11/4/2010,10.0425,10.7075,10.0425,10.6725,10.014336,1245600
11/5/2010,10.78,11.05,10.64,10.895,10.223116,1210800
11/8/2010,10.835,11.1225,10.715,10.91,10.237188,1162400
11/9/2010,10.91,10.9425,10.38,10.495,9.847782,983200
11/10/2010,10.485,10.535,10.095,10.5075,9.859512,944800
11/11/2010,9.705,10.25,9.3225,10.14,9.514675,1638000
11/12/2010,10.0625,10.61,9.82,10.115,9.491217,1076800
11/15/2010,10.34,10.4225,9.89,9.89,9.280093,948000
11/16/2010,9.6475,9.96,9.32,9.47,8.885995,1087600
11/17/2010,9.435,9.7725,9.3275,9.4425,8.86019,519200
11/18/2010,9.73,10.0925,9.73,9.97,9.35516,701200
11/19/2010,9.905,10.53,9.905,10.455,9.81025,643600
11/22/2010,10.485,10.865,10.3925,10.8425,10.173852,2137600
11/23/2010,10.5025,10.785,10.435,10.5525,9.901736,1471600
11/24/2010,10.7825,11.4575,10.7825,11.3975,10.694626,1614000
11/26/2010,11.2275,11.375,11.075,11.2075,10.516342,425200
11/29/2010,11.02,11.1925,10.7075,11.13,10.443623,823600
11/30/2010,10.79,10.8875,10.61,10.7175,10.056561,977200
12/1/2010,11.2475,11.78,11.2475,11.745,11.020697,1084800
12/2/2010,11.8125,12.4275,11.7725,12.405,11.639995,904000
12/3/2010,12.2225,12.6475,12.125,12.585,11.808897,721600
12/6/2010,12.6275,12.6275,12.2,12.52,11.747904,787200
12/7/2010,12.915,13.0675,12.48,12.495,11.724445,1489600
12/8/2010,12.63,12.88,12.4,12.8375,12.045823,560400
12/9/2010,13.06,13.145,12.8075,12.93,12.132619,478000
12/10/2010,12.9775,13.0925,12.7925,12.965,12.16546,491600
12/13/2010,13.2275,13.2275,12.625,12.7225,11.937916,599600
12/14/2010,12.72,12.78,12.275,12.3975,11.632958,735600
12/15/2010,12.3025,12.5125,11.95,12.0125,11.271699,931600
12/16/2010,12.115,12.3275,11.8825,12.225,11.471097,394000
12/17/2010,12.285,12.55,12.245,12.475,11.705678,350000
12/20/2010,12.42,12.56,12.1725,12.3325,11.571966,1601200
12/21/2010,12.49,12.715,12.4275,12.5925,11.815932,521600
12/22/2010,12.4,12.625,12.195,12.605,11.82766,698000
12/23/2010,12.3875,12.61,12.3875,12.5,11.729136,277200
12/27/2010,12.2675,12.605,12.0375,12.5375,11.764326,490800
12/28/2010,12.5,12.6225,12.23,12.3775,11.61419,412400
12/29/2010,12.4275,12.4875,12.2675,12.4275,11.661106,224000
12/30/2010,12.4275,12.5925,12.3625,12.5375,11.764326,248800
12/31/2010,12.44,12.565,12.3,12.4975,11.726792,401600
1/3/2011,12.7425,13.1875,12.63,12.7775,11.989525,776400
1/4/2011,12.895,13.0825,12.42,12.82,12.029402,673200
1/5/2011,12.6375,13.0425,12.5125,12.945,12.146693,298800
1/6/2011,13.0575,13.695,13.0575,13.6625,12.819946,654000
1/7/2011,13.75,13.94,13.1225,13.7525,12.904394,1462400
1/10/2011,13.675,14.2625,13.5,14.185,13.310225,664000
1/11/2011,14.425,14.425,14.03,14.3425,13.458011,662800
1/12/2011,14.6225,15.15,14.3575,15.1475,14.213367,646400
1/13/2011,15.1625,15.3875,14.8475,15.1425,14.208675,563200
1/14/2011,15.36,16.379999,15.3,16.379999,15.369861,1202800
1/18/2011,16.200001,16.379999,15.94,16.1875,15.189234,922800
1/19/2011,15.7875,15.86,14.95,15.06,14.131263,983600
1/20/2011,14.7675,14.7675,13.9575,14.5125,13.61753,1248000
1/21/2011,15,15.0375,14.2125,14.2625,13.382945,838400
1/24/2011,14.42,15.325,14.4,15.2925,14.349425,866000
1/25/2011,15.095,15.2675,14.615,14.9725,14.049159,868400
1/26/2011,15.275,15.4725,14.8475,15.3875,14.438567,1092800
1/27/2011,15.6975,16.325001,15.6975,16.237499,15.236147,1323600
1/28/2011,16.559999,16.559999,14.5525,14.9225,14.002241,2411200
1/31/2011,15.05,15.3075,14.5,15.0925,14.161759,815600
2/1/2011,15.54,16.4,15.515,16.184999,15.186884,1483600
2/2/2011,16.0075,16.68,15.855,16.459999,15.444926,1228000
2/3/2011,16.467501,16.5725,15.97,16.477501,15.461348,696400
2/4/2011,16.629999,17.49,16.545,17.452499,16.376223,1123600
2/7/2011,17.639999,17.875,17.102501,17.272499,16.207321,1406800
2/8/2011,17.2775,17.375,16.8325,17.2325,16.169788,552800
2/9/2011,17.01,17.26,16.6875,16.905001,15.862485,816800
2/10/2011,16.35,17.09,16.18,17.049999,15.998542,822800
2/11/2011,16.934999,17.612499,16.657499,17.440001,16.364491,562400
2/14/2011,17.645,18.2425,17.5725,17.8375,16.73748,1024000
2/15/2011,17.805,17.825001,17.0975,17.327499,16.258928,960400
2/16/2011,17.6975,18.035,17.48,17.875,16.772663,677200
2/17/2011,17.77,18.75,17.625,18.6625,17.5116,1016400
2/18/2011,18.8375,18.84,18.247499,18.4475,17.30986,898000
2/22/2011,17.495001,17.615,16.125,16.25,15.247876,2720800
2/23/2011,16.415001,16.415001,14.725,15.3775,14.429183,2389600
2/24/2011,15.585,16.24,15.2275,16.137501,15.142315,2747200
2/25/2011,16.665001,17.389999,16.6075,17.3575,16.287079,2542000
2/28/2011,17.725,17.725,16.2775,16.8325,15.794456,2575200
3/1/2011,17.057501,17.17,15.7925,15.8275,14.851434,2520000
3/2/2011,15.8025,17.08,15.7975,16.502501,15.484805,3440000
3/3/2011,17.0975,17.612499,17.059999,17.459999,16.383259,2231600
3/4/2011,17.3325,17.469999,16.567499,16.91,15.867176,2100000
3/7/2011,16.9375,17.1625,15.0175,15.51,14.553513,3364000
3/8/2011,15.64,16.065001,15.115,15.5925,14.630923,1773200
3/9/2011,15.3175,15.3175,14.1175,14.2025,13.326645,4456400
3/10/2011,13.495,13.75,13.055,13.1275,12.317938,4059200
3/11/2011,12.8775,13.6125,12.8525,13.4775,12.646353,2510800
3/14/2011,13.4175,13.945,13.1625,13.4225,12.594746,2497200
3/15/2011,12.0725,13.205,11.735,12.935,12.137309,2656800
3/16/2011,12.9775,13.38,11.8275,12.1,11.353804,2351200
3/17/2011,12.635,12.9925,12.405,12.5425,11.769015,2502000
3/18/2011,13.17,13.17,12.5125,12.6675,11.886306,2151600
3/21/2011,13.12,13.6025,13.06,13.3225,12.500913,2635600
3/22/2011,13.415,13.415,12.94,13.01,12.207686,1610400
3/23/2011,12.92,13.4375,12.6,13.3625,12.538447,1681200
3/24/2011,13.8325,14.44,13.6325,14.3475,13.462702,2977600
3/25/2011,14.48,14.7025,14.2025,14.2275,13.350104,2103200
3/28/2011,14.45,14.655,14.2275,14.295,13.41344,1520800
3/29/2011,14.24,14.69,13.8525,14.6875,13.781734,1998000
3/30/2011,15.0325,15.1225,14.3925,14.735,13.826308,1987600
3/31/2011,14.6225,14.8075,14.1875,14.36,13.47443,1397200
4/1/2011,14.6775,14.6775,13.705,13.8575,13.00292,2262800
4/4/2011,13.9325,14.06,13.2475,13.5,12.667466,1803600
4/5/2011,14.125,14.7175,14.11,14.38,13.493199,2951600
4/6/2011,14.8125,15.105,14.64,15.085,14.154721,2000800
4/7/2011,15.0875,15.0875,14.4,14.865,13.948287,1334800
4/8/2011,15.12,15.25,14.2825,14.5,13.605799,1366400
4/11/2011,14.605,14.605,13.9925,14.11,13.23985,1239600
4/12/2011,13.75,13.75,13.0275,13.245,12.428191,2086800
4/13/2011,13.5125,13.62,13.105,13.3575,12.533754,2264000
4/14/2011,13.075,13.405,12.795,13.385,12.559559,1204800
4/15/2011,13.295,13.7575,13.0875,13.65,12.808218,1150800
4/18/2011,13.16,13.2375,12.595,12.92,12.123236,1951200
4/19/2011,12.84,13.1,12.75,13.075,12.268678,1482800
4/20/2011,14.2475,14.75,14.15,14.75,13.840383,3520800
4/21/2011,15.0625,15.0625,14.52,14.71,13.802849,1497600
4/25/2011,14.6675,14.9725,14.5675,14.7525,13.842727,902400
4/26/2011,14.78,15.5,14.7675,15.4625,14.508943,2057600
4/27/2011,15.3,15.5125,14.89,15.46,14.506597,1771600
4/28/2011,15.3025,15.4575,14.8425,15.1525,14.218058,1730000
4/29/2011,15.07,15.4425,15.065,15.375,14.426837,836000
5/2/2011,15.525,15.525,14.8,14.895,13.976439,1400400
5/3/2011,14.75,14.815,14.0525,14.345,13.460356,2206400
5/4/2011,14.7075,14.7175,13.8475,14.37,13.483816,1341200
5/5/2011,14.125,14.8875,14.0375,14.4575,13.565919,2799600
5/6/2011,15,15.2675,14.595,14.775,13.863838,2724000
5/9/2011,14.775,14.78,14.3525,14.6475,13.744202,1247200
5/10/2011,14.855,14.975,14.5875,14.8375,13.922484,1296400
5/11/2011,14.8975,15.07,14.215,14.4975,13.603452,1206400
5/12/2011,14.29,15.23,14.2425,15.0925,14.161759,1684000
5/13/2011,15.0125,15.1275,14.4625,14.5075,13.612835,1099200
5/16/2011,14.4675,14.825,13.84,13.8925,13.035761,1542800
5/17/2011,13.74,13.7525,13.0025,13.39,12.564252,2388800
5/18/2011,13.5425,14.275,13.53,14.145,13.27269,1199200
5/19/2011,13.9725,13.98,13.415,13.7925,12.941929,1398800
5/20/2011,13.8225,13.915,13.4525,13.665,12.82229,731600
5/23/2011,13.2025,13.2025,12.8075,12.825,12.034094,1579200
5/24/2011,13.0525,13.07,12.5025,12.535,11.761978,1598800
5/25/2011,12.44,12.995,12.3,12.865,12.071626,1273200
5/26/2011,12.8225,13.31,12.685,13.2275,12.411773,980400
5/27/2011,13.49,13.8175,13.49,13.6975,12.852787,1267200
5/31/2011,14.125,14.3125,13.905,14.3125,13.429861,1063600
6/1/2011,14.2025,14.2025,13,13.015,12.212378,1189200
6/2/2011,13.035,13.4025,12.8125,13.02,12.217068,1074800
6/3/2011,12.6075,12.9,12.2725,12.3275,11.567275,2541600
6/6/2011,12.265,12.4225,12.0025,12.0275,11.285774,1244000
6/7/2011,12.3975,12.5775,12.2,12.205,11.45233,979200
6/8/2011,12.0425,12.045,11.3575,11.4725,10.765002,2413200
6/9/2011,11.5125,11.725,11.3175,11.51,10.80019,1718000
6/10/2011,11.375,11.43,10.7175,10.9525,10.27707,1516800
6/13/2011,10.9575,11.135,10.525,10.6325,9.976803,1255200
6/14/2011,11.005,11.43,11.005,11.2275,10.535109,1051200
6/15/2011,10.98,11.1275,10.545,10.5675,9.915812,897600
6/16/2011,10.6525,10.655,9.9375,10.21,9.580359,1161200
6/17/2011,10.57,10.57,9.6625,9.765,9.162801,1588000
6/20/2011,9.705,9.925,9.6575,9.795,9.190952,1250000
6/21/2011,9.975,10.5825,9.8125,10.5325,9.88297,2011600
6/22/2011,10.3825,10.6775,10.285,10.3775,9.737528,1390400
6/23/2011,10,10.8675,9.805,10.845,10.1762,2768000
6/24/2011,10.7425,10.7425,9.9975,10.07,9.448993,1444000
6/27/2011,10.07,10.39,9.775,10.2425,9.610853,1026000
6/28/2011,10.365,10.6425,10.2975,10.6325,9.976803,1646400
6/29/2011,10.7275,10.855,10.4325,10.6775,10.019029,1115200
6/30/2011,10.75,11.55,10.75,11.45,10.74389,2032800
7/1/2011,11.5375,12.25,11.36,12.1975,11.445291,1680800
7/5/2011,12.1325,12.265,11.6875,11.865,11.133297,1029600
7/6/2011,11.7425,11.7475,11.3025,11.59,10.875256,700400
7/7/2011,11.915,12.475,11.825,12.275,11.518012,1254800
7/8/2011,11.8025,11.85,11.3425,11.725,11.00193,1126400
7/11/2011,11.495,11.805,11.025,11.1225,10.436586,1507200
7/12/2011,10.7875,10.8375,10.0125,10.1725,9.545172,3085600
7/13/2011,10.4175,10.55,9.9525,10.065,9.444301,1807200
7/14/2011,10.105,10.4675,9.55,9.6125,9.019706,2745600
7/15/2011,9.8075,9.815,9.4125,9.765,9.162801,1629600
7/18/2011,9.6425,9.7575,9.1375,9.345,8.768703,1709600
7/19/2011,9.64,10.335,9.64,10.27,9.63666,2116400
7/20/2011,10.5225,10.6225,9.95,10.1375,9.51233,1428000
7/21/2011,10.0625,10.475,9.665,10.415,9.772717,2137200
7/22/2011,10.4675,11.225,10.4675,11.12,10.434239,2689200
7/25/2011,10.79,10.93,10.4675,10.695,10.035448,1168000
7/26/2011,10.89,11.3375,10.89,10.9625,10.28645,2018800
7/27/2011,10.605,10.605,9.695,9.7625,9.160455,3654400
7/28/2011,9.75,10.2,9.405,9.69,9.092426,1568800
7/29/2011,9.18,9.72,9.04,9.4575,8.874267,2250000
8/1/2011,9.8525,9.995,9.055,9.435,8.853153,2794800
8/2/2011,9.2225,9.405,8.5625,8.5975,8.067299,2957600
8/3/2011,8.65,8.94,8.0825,8.87,8.322996,3256000
8/4/2011,8.58,8.6,7.3425,7.415,6.957724,4668000
8/5/2011,7.6375,7.885,6.28,6.875,6.451025,4010000
8/8/2011,6.1225,6.61,5.7225,5.8,5.442319,2810400
8/9/2011,6.1375,6.6,5.55,6.58,6.174217,3321200
8/10/2011,6.3675,6.8125,5.895,6.185,5.803576,2393600
8/11/2011,6.4475,7.3675,6.405,7.105,6.666841,1974400
8/12/2011,7.2825,7.4975,6.885,7.035,6.601158,1807600
8/15/2011,7.1625,7.465,7.09,7.45,6.990566,1488400
8/16/2011,7.19,7.4075,6.75,7.03,6.596467,1672800
8/17/2011,6.965,7.35,6.69,6.8775,6.453371,1148800
8/18/2011,6.305,6.305,5.55,5.6875,5.336757,2534000
8/19/2011,5.555,6.055,5.325,5.355,5.024762,1889600
8/22/2011,5.805,5.8175,5.395,5.505,5.165512,1439600
8/23/2011,5.7,6.365,5.55,6.3475,5.956055,3461600
8/24/2011,6.3475,6.515,5.96,6.3375,5.946672,3463600
8/25/2011,6.2375,6.4675,5.8,5.835,5.475162,2234800
8/26/2011,5.855,6.4025,5.575,6.2975,5.909139,2578400
8/29/2011,6.6125,7.0125,6.5625,7,6.568316,1963200
8/30/2011,6.835,7.125,6.695,7,6.568316,1676800
8/31/2011,7.21,7.3275,6.7025,6.85,6.427567,1977600
9/1/2011,6.86,7.1225,6.5,6.5075,6.106189,1740400
9/2/2011,6.2125,6.25,5.945,6.06,5.686285,1532800
9/6/2011,5.4975,5.9525,5.47,5.94,5.573686,1942400
9/7/2011,6.2875,6.725,6.2875,6.705,6.291509,2881600
9/8/2011,6.54,7.11,6.495,6.605,6.197676,2185600
9/9/2011,6.3775,6.9175,6.26,6.39,5.995935,2620400
9/12/2011,6.2225,6.9725,6.2225,6.9725,6.542511,2296400
9/13/2011,7.0975,7.45,6.9275,7.395,6.938958,2899600
9/14/2011,7.51,8.2125,7.4125,7.95,7.459731,5751200
9/15/2011,8.2,8.385,7.995,8.31,7.79753,4068800
9/16/2011,8.3,8.6,8.2275,8.3375,7.823334,4169600
9/19/2011,7.955,8.2275,7.6475,8.0575,7.560601,3658800
9/20/2011,8.1875,8.2575,7.7425,7.7925,7.311944,4858800
9/21/2011,7.9475,8.12,7.3,7.305,6.854507,7812400
9/22/2011,6.75,6.7875,6.2,6.5725,6.167181,4123600
9/23/2011,6.42,7.0375,6.325,6.9325,6.504979,3504400
9/26/2011,7.1825,7.1825,6.445,6.92,6.493251,6574400
9/27/2011,7.2925,7.745,7.1725,7.2975,6.84747,5056400
9/28/2011,7.425,7.425,6.6525,6.6675,6.256321,3846000
9/29/2011,6.925,6.99,6.025,6.395,6.000626,5473200
9/30/2011,6.08,6.2775,5.75,5.7525,5.397748,3189600
10/3/2011,5.6375,5.8175,5.1,5.1125,4.797217,3530400
10/4/2011,4.95,5.7675,4.89,5.7575,5.402441,5998000
10/5/2011,5.7725,6.345,5.535,6.3,5.911485,5249200
10/6/2011,6.26,6.5275,6.0375,6.5175,6.115571,5228800
10/7/2011,6.6875,6.8475,6.4,6.62,6.211751,3576800
10/10/2011,6.905,7.2625,6.905,7.1475,6.70672,2031200
10/11/2011,7.0325,7.215,6.955,7.1,6.662149,2019600
10/12/2011,7.37,7.525,7.2875,7.2875,6.838086,2785200
10/13/2011,7.165,7.805,7.1425,7.745,7.267373,3032400
10/14/2011,8.0475,8.06,7.605,8.02,7.525415,3154800
10/17/2011,7.83,7.86,7.2725,7.36,6.906116,2443200
10/18/2011,7.3725,7.9,7.1075,7.835,7.351822,3488800
10/19/2011,7.8175,7.8175,7.2675,7.3225,6.870929,2988400
10/20/2011,7.12,7.2175,6.545,6.97,6.540167,3564400
10/21/2011,7.25,7.68,7.245,7.395,6.938958,1895600
10/24/2011,7.5625,8.195,7.5225,8.1625,7.659126,5456400
10/25/2011,7.985,8.165,7.675,7.7225,7.246261,4253200
10/26/2011,7.925,8.085,7.345,7.83,7.347132,2566000
10/27/2011,8.455,8.9775,8.3375,8.8275,8.283116,3697600
10/28/2011,8.695,8.8975,8.6325,8.8975,8.348799,1678000
10/31/2011,8.6275,8.6275,8.2125,8.22,7.713081,1970800
